order_id,order_date,ship_date,customer_name,segment,region,product_name,category,sub_category,quantity,revenue,discount,profit
CA-2016-162733,2016-05-11,2016-05-12,Ted Trevino,Consumer,West,Xerox 1920,Office Supplies,Paper,1,5.98,0.0,2.691
CA-2015-119697,2015-12-28,2015-12-31,Eric Murdock,Consumer,East,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,2,54.384,0.2,1.3596
CA-2016-154508,2016-11-16,2016-11-20,Ruben Dartt,Consumer,West,Staple envelope,Office Supplies,Envelopes,5,28.4,0.0,13.348
CA-2016-113817,2016-11-07,2016-11-11,Max Jones,Consumer,West,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,2,27.68,0.2,9.688
CA-2014-139892,2014-09-08,2014-09-12,Becky Martin,Consumer,Central,BIC Brite Liner Highlighters,Office Supplies,Art,3,9.936,0.2,2.7324
CA-2014-139892,2014-09-08,2014-09-12,Becky Martin,Consumer,Central,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,8,8159.952,0.4,-1359.992
CA-2014-139892,2014-09-08,2014-09-12,Becky Martin,Consumer,Central,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,3,275.928,0.2,-58.6347
CA-2014-139892,2014-09-08,2014-09-12,Becky Martin,Consumer,Central,SAFCO Arco Folding Chair,Furniture,Chairs,9,1740.06,0.3,-24.858
CA-2014-139892,2014-09-08,2014-09-12,Becky Martin,Consumer,Central,Sanford Liquid Accent Highlighters,Office Supplies,Art,6,32.064,0.2,6.8136
CA-2014-139892,2014-09-08,2014-09-12,Becky Martin,Consumer,Central,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,5,177.98,0.8,-453.849
CA-2014-139892,2014-09-08,2014-09-12,Becky Martin,Consumer,Central,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,3,143.976,0.2,8.9985
CA-2014-118962,2014-08-05,2014-08-09,Chad Sievert,Consumer,West,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Office Supplies,Paper,3,20.94,0.0,9.8418
CA-2014-118962,2014-08-05,2014-08-09,Chad Sievert,Consumer,West,Xerox 1913,Office Supplies,Paper,2,110.96,0.0,53.2608
CA-2014-118962,2014-08-05,2014-08-09,Chad Sievert,Consumer,West,"Global Value Steno Chair, Gray",Furniture,Chairs,7,340.144,0.2,21.259
US-2014-100853,2014-09-14,2014-09-19,Jennifer Braxton,Corporate,Central,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,2,52.448,0.8,-131.12
US-2014-100853,2014-09-14,2014-09-19,Jennifer Braxton,Corporate,Central,Avery 51,Office Supplies,Labels,4,20.16,0.2,6.552
US-2017-152366,2017-04-21,2017-04-25,Shirley Jackson,Consumer,Central,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,4,97.264,0.8,-243.16
US-2015-101511,2015-11-21,2015-11-23,Joel Eaton,Consumer,East,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,7,396.802,0.3,-11.3372
US-2015-101511,2015-11-21,2015-11-23,Joel Eaton,Consumer,East,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,5,15.88,0.2,-3.7715
CA-2015-137225,2015-12-15,2015-12-19,Jim Kriz,Home Office,East,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art,1,3.28,0.0,1.4104
CA-2014-166191,2014-12-05,2014-12-09,David Kendrick,Corporate,Central,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,2,24.816,0.2,1.8612
CA-2014-166191,2014-12-05,2014-12-09,David Kendrick,Corporate,Central,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,7,408.744,0.2,76.6395
CA-2014-158274,2014-11-19,2014-11-24,Robert Marley,Home Office,South,AT&T TR1909W,Technology,Phones,4,503.96,0.0,131.0296
CA-2014-158274,2014-11-19,2014-11-24,Robert Marley,Home Office,South,Nokia Lumia 521 (T-Mobile),Technology,Phones,5,149.95,0.0,41.986
CA-2014-158274,2014-11-19,2014-11-24,Robert Marley,Home Office,South,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,2,29.0,0.0,7.25
CA-2016-105018,2016-11-28,2016-12-02,Sally Knutson,Consumer,East,Avery Poly Binder Pockets,Office Supplies,Binders,2,7.16,0.0,3.4368
CA-2014-123260,2014-08-26,2014-08-30,Frank Merwin,Home Office,West,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,8,176.8,0.0,22.984
CA-2016-157000,2016-07-16,2016-07-22,Alice McCarthy,Corporate,Central,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,3,37.224,0.2,3.7224
CA-2016-157000,2016-07-16,2016-07-22,Alice McCarthy,Corporate,Central,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,3,20.016,0.2,6.255
CA-2015-102281,2015-10-12,2015-10-14,Mark Packer,Home Office,East,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,4,899.136,0.2,112.392
CA-2015-102281,2015-10-12,2015-10-14,Mark Packer,Home Office,East,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,6,71.76,0.0,20.0928
CA-2015-102281,2015-10-12,2015-10-14,Mark Packer,Home Office,East,Xerox 205,Office Supplies,Paper,8,51.84,0.0,24.8832
CA-2015-102281,2015-10-12,2015-10-14,Mark Packer,Home Office,East,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,3,626.352,0.2,46.9764
CA-2015-102281,2015-10-12,2015-10-14,Mark Packer,Home Office,East,4009 Highlighters by Sanford,Office Supplies,Art,5,19.9,0.0,6.567
CA-2015-131457,2015-10-31,2015-11-06,Mary Zewe,Corporate,West,Poly String Tie Envelopes,Office Supplies,Envelopes,7,14.28,0.0,6.7116
CA-2014-140004,2014-03-21,2014-03-25,Cassandra Brandow,Consumer,East,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,2,7.408,0.2,1.2038
CA-2014-140004,2014-03-21,2014-03-25,Cassandra Brandow,Consumer,East,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,3,6.048,0.2,1.5876
CA-2017-107720,2017-11-06,2017-11-13,Valerie Mitchum,Home Office,East,Decoflex Hanging Personal Folder File,Office Supplies,Storage,3,46.26,0.0,12.0276
US-2017-124303,2017-07-06,2017-07-13,Fred Hopkins,Corporate,East,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,2,2.946,0.7,-2.2586
US-2017-124303,2017-07-06,2017-07-13,Fred Hopkins,Corporate,East,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,3,16.056,0.2,5.8203
CA-2017-105074,2017-06-24,2017-06-29,Maria Bertelson,Consumer,East,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,3,21.744,0.2,6.795
CA-2014-133690,2014-08-03,2014-08-05,Bruce Stewart,Consumer,West,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,2,218.75,0.5,-161.875
CA-2014-133690,2014-08-03,2014-08-05,Bruce Stewart,Consumer,West,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,1,2.6,0.2,0.2925
US-2017-116701,2017-12-17,2017-12-21,Logan Currie,Consumer,Central,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,2,66.284,0.8,-178.9668
CA-2017-126382,2017-06-03,2017-06-07,Heather Kirkland,Corporate,South,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,7,35.168,0.2,9.6712
CA-2017-108329,2017-12-09,2017-12-14,Laurel Elliston,Consumer,West,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,4,444.768,0.2,44.4768
CA-2017-135860,2017-12-01,2017-12-07,Joseph Holt,Consumer,Central,"Tennsco Lockers, Gray",Office Supplies,Storage,4,83.92,0.0,5.8744
CA-2017-135860,2017-12-01,2017-12-07,Joseph Holt,Consumer,Central,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,2,131.98,0.0,35.6346
CA-2017-135860,2017-12-01,2017-12-07,Joseph Holt,Consumer,Central,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,4,15.92,0.0,7.4824
CA-2017-135860,2017-12-01,2017-12-07,Joseph Holt,Consumer,Central,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,9,52.29,0.0,16.2099
CA-2017-135860,2017-12-01,2017-12-07,Joseph Holt,Consumer,Central,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,1,91.99,0.0,3.6796
CA-2015-101007,2015-02-09,2015-02-13,Michael Stewart,Corporate,Central,Memorex Micro Travel Drive 8 GB,Technology,Accessories,2,20.8,0.2,6.5
CA-2015-146262,2015-01-02,2015-01-09,Victoria Wilson,Corporate,East,Avery 505,Office Supplies,Labels,2,23.68,0.2,8.88
CA-2015-146262,2015-01-02,2015-01-09,Victoria Wilson,Corporate,East,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,5,452.45,0.5,-244.323
CA-2015-146262,2015-01-02,2015-01-09,Victoria Wilson,Corporate,East,Speck Products Candyshell Flip Case,Technology,Phones,3,62.982,0.4,-14.6958
CA-2015-146262,2015-01-02,2015-01-09,Victoria Wilson,Corporate,East,Cisco 9971 IP Video Phone Charcoal,Technology,Machines,9,1188.0,0.7,-950.4
CA-2015-146262,2015-01-02,2015-01-09,Victoria Wilson,Corporate,East,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,2,89.584,0.2,4.4792
CA-2016-130162,2016-10-28,2016-11-01,Jonathan Howell,Consumer,West,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,6,93.06,0.0,26.0568
CA-2016-130162,2016-10-28,2016-11-01,Jonathan Howell,Consumer,West,Adtran 1202752G1,Technology,Phones,3,302.376,0.2,22.6782
CA-2015-169397,2015-12-24,2015-12-27,Joni Blumstein,Consumer,East,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,2,5.584,0.2,1.8148
CA-2015-169397,2015-12-24,2015-12-27,Joni Blumstein,Consumer,East,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,6,22.704,0.2,8.2302
CA-2015-169397,2015-12-24,2015-12-27,Joni Blumstein,Consumer,East,Ibico Standard Transparent Covers,Office Supplies,Binders,4,19.776,0.7,-13.8432
CA-2015-169397,2015-12-24,2015-12-27,Joni Blumstein,Consumer,East,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,4,72.704,0.2,19.0848
CA-2015-169397,2015-12-24,2015-12-27,Joni Blumstein,Consumer,East,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,4,479.988,0.7,-383.9904
CA-2015-169397,2015-12-24,2015-12-27,Joni Blumstein,Consumer,East,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,2,27.168,0.2,2.7168
CA-2015-163055,2015-08-09,2015-08-16,David Smith,Corporate,Central,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,1,2.2,0.0,0.968
CA-2015-163055,2015-08-09,2015-08-16,David Smith,Corporate,Central,Bevis 36 x 72 Conference Tables,Furniture,Tables,5,622.45,0.0,136.939
CA-2015-163055,2015-08-09,2015-08-16,David Smith,Corporate,Central,Rogers Deluxe File Chest,Office Supplies,Storage,1,21.98,0.0,0.2198
US-2015-145436,2015-02-28,2015-03-04,Valerie Dominguez,Consumer,South,Global Low Back Tilter Chair,Furniture,Chairs,2,161.568,0.2,-28.2744
US-2015-145436,2015-02-28,2015-03-04,Valerie Dominguez,Consumer,South,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,8,389.696,0.2,43.8408
US-2014-156216,2014-09-13,2014-09-17,Erin Ashbrook,Corporate,South,GBC Instant Index System for Binding Systems,Office Supplies,Binders,7,18.648,0.7,-12.432
US-2017-100930,2017-04-07,2017-04-12,Christopher Schild,Home Office,South,Bush Advantage Collection Round Conference Table,Furniture,Tables,2,233.86,0.45,-102.048
US-2017-100930,2017-04-07,2017-04-12,Christopher Schild,Home Office,South,Bretford Rectangular Conference Table Tops,Furniture,Tables,3,620.6145,0.45,-248.2458
US-2017-100930,2017-04-07,2017-04-12,Christopher Schild,Home Office,South,GBC Instant Index System for Binding Systems,Office Supplies,Binders,2,5.328,0.7,-3.552
US-2017-100930,2017-04-07,2017-04-12,Christopher Schild,Home Office,South,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,3,258.072,0.2,0.0
US-2017-100930,2017-04-07,2017-04-12,Christopher Schild,Home Office,South,Logitech P710e Mobile Speakerphone,Technology,Accessories,3,617.976,0.2,-7.7247
CA-2017-160514,2017-11-12,2017-11-16,David Bremer,Corporate,West,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,2,10.56,0.0,4.752
CA-2016-157749,2016-06-04,2016-06-09,Ken Lonsdale,Consumer,Central,Xerox 1957,Office Supplies,Paper,5,25.92,0.2,9.396
CA-2016-157749,2016-06-04,2016-06-09,Ken Lonsdale,Consumer,Central,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,5,419.68,0.6,-356.728
CA-2016-157749,2016-06-04,2016-06-09,Ken Lonsdale,Consumer,Central,Staple-based wall hangings,Furniture,Furnishings,3,11.688,0.6,-4.6752
CA-2016-157749,2016-06-04,2016-06-09,Ken Lonsdale,Consumer,Central,PureGear Roll-On Screen Protector,Technology,Phones,2,31.984,0.2,11.1944
CA-2016-157749,2016-06-04,2016-06-09,Ken Lonsdale,Consumer,Central,KI Conference Tables,Furniture,Tables,5,177.225,0.5,-120.513
CA-2016-157749,2016-06-04,2016-06-09,Ken Lonsdale,Consumer,Central,Eldon 100 Class Desk Accessories,Furniture,Furnishings,3,4.044,0.6,-2.8308
CA-2016-157749,2016-06-04,2016-06-09,Ken Lonsdale,Consumer,Central,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,2,7.408,0.2,1.2038
CA-2014-131926,2014-06-01,2014-06-06,Dianna Wilson,Home Office,Central,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,7,2001.86,0.0,580.5394
CA-2014-131926,2014-06-01,2014-06-06,Dianna Wilson,Home Office,Central,Safco Steel Mobile File Cart,Office Supplies,Storage,2,166.72,0.0,41.68
CA-2014-131926,2014-06-01,2014-06-06,Dianna Wilson,Home Office,Central,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,6,47.88,0.0,23.94
CA-2014-131926,2014-06-01,2014-06-06,Dianna Wilson,Home Office,Central,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,5,1503.25,0.0,496.0725
CA-2014-131926,2014-06-01,2014-06-06,Dianna Wilson,Home Office,Central,Xerox 205,Office Supplies,Paper,4,25.92,0.0,12.4416
CA-2016-154739,2016-12-10,2016-12-15,Logan Haushalter,Consumer,West,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,2,321.568,0.2,28.1372
CA-2016-145625,2016-09-11,2016-09-17,Kelly Collister,Consumer,West,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,1,7.61,0.0,3.5767
CA-2016-145625,2016-09-11,2016-09-17,Kelly Collister,Consumer,West,Logitech P710e Mobile Speakerphone,Technology,Accessories,13,3347.37,0.0,636.0003
CA-2016-146941,2016-12-10,2016-12-13,Delfina Latchford,Consumer,East,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,6,80.58,0.0,22.5624
CA-2016-146941,2016-12-10,2016-12-13,Delfina Latchford,Consumer,East,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,4,361.92,0.0,162.864
US-2015-159982,2015-11-28,2015-12-04,Dan Reichenbach,Corporate,Central,Eldon 100 Class Desk Accessories,Furniture,Furnishings,9,12.132,0.6,-8.4924
US-2015-159982,2015-11-28,2015-12-04,Dan Reichenbach,Corporate,Central,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,2,82.368,0.2,-19.5624
US-2015-159982,2015-11-28,2015-12-04,Dan Reichenbach,Corporate,Central,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,5,53.92,0.2,4.044
US-2015-159982,2015-11-28,2015-12-04,Dan Reichenbach,Corporate,Central,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,6,647.904,0.2,56.6916
CA-2017-163139,2017-12-01,2017-12-03,Craig Carreira,Consumer,East,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,3,20.37,0.0,6.9258
CA-2017-163139,2017-12-01,2017-12-03,Craig Carreira,Consumer,East,Safco Industrial Shelving,Office Supplies,Storage,3,221.55,0.0,6.6465
CA-2017-163139,2017-12-01,2017-12-03,Craig Carreira,Consumer,East,Acco 3-Hole Punch,Office Supplies,Binders,5,17.52,0.2,6.132
US-2017-155299,2017-06-08,2017-06-12,Dorris liebe,Corporate,Central,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,2,1.624,0.8,-4.466
US-2014-106992,2014-09-19,2014-09-21,Sean Braxton,Corporate,Central,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,3,3059.982,0.4,-509.997
US-2014-106992,2014-09-19,2014-09-21,Sean Braxton,Corporate,Central,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,7,2519.958,0.4,-251.9958
CA-2016-125318,2016-06-06,2016-06-13,Roy Collins,Consumer,Central,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,4,328.224,0.2,28.7196
CA-2015-155040,2015-11-10,2015-11-15,Alan Hwang,Consumer,West,Microsoft Sculpt Comfort Mouse,Technology,Accessories,2,79.9,0.0,35.156
CA-2017-136826,2017-06-16,2017-06-20,Claudia Bergmann,Corporate,South,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,3,14.016,0.2,4.7304
CA-2016-111010,2016-01-22,2016-01-28,Paul Gonzalez,Consumer,East,Bagged Rubber Bands,Office Supplies,Fasteners,6,7.56,0.0,0.3024
US-2017-145366,2017-12-09,2017-12-13,Christine Abelman,Corporate,East,Safco Commercial Shelving,Office Supplies,Storage,1,37.208,0.2,-7.4416
US-2017-145366,2017-12-09,2017-12-13,Christine Abelman,Corporate,East,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,3,57.576,0.2,21.591
CA-2017-163979,2017-12-28,2018-01-02,Kristen Hastings,Corporate,West,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,4,725.84,0.0,210.4936
CA-2015-155334,2015-07-30,2015-07-31,Helen Andreada,Consumer,West,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,7,209.93,0.0,92.3692
CA-2015-155334,2015-07-30,2015-07-31,Helen Andreada,Consumer,West,Regeneration Desk Collection,Furniture,Furnishings,3,5.28,0.0,2.3232
CA-2015-155334,2015-07-30,2015-07-31,Helen Andreada,Consumer,West,Presstex Flexible Ring Binders,Office Supplies,Binders,3,10.92,0.2,4.095
CA-2017-118136,2017-09-16,2017-09-17,Barry Blumstein,Corporate,West,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,2,8.82,0.0,4.0572
CA-2017-118136,2017-09-16,2017-09-17,Barry Blumstein,Corporate,West,Newell 330,Office Supplies,Art,1,5.98,0.0,1.5548
CA-2017-132976,2017-10-13,2017-10-17,Andrew Gjertsen,Corporate,East,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,2,11.648,0.2,4.0768
CA-2017-132976,2017-10-13,2017-10-17,Andrew Gjertsen,Corporate,East,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,4,18.176,0.2,5.9072
CA-2017-132976,2017-10-13,2017-10-17,Andrew Gjertsen,Corporate,East,Eldon Simplefile Box Office,Office Supplies,Storage,6,59.712,0.2,5.9712
CA-2017-132976,2017-10-13,2017-10-17,Andrew Gjertsen,Corporate,East,Avery 489,Office Supplies,Labels,3,24.84,0.2,8.694
US-2015-161991,2015-09-26,2015-09-28,Steven Cartwright,Consumer,Central,Round Ring Binders,Office Supplies,Binders,5,2.08,0.8,-3.432
US-2015-161991,2015-09-26,2015-09-28,Steven Cartwright,Consumer,Central,Bose SoundLink Bluetooth Speaker,Technology,Phones,7,1114.4,0.2,376.11
CA-2015-130890,2015-11-02,2015-11-06,Jas O'Carroll,Consumer,West,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,5,1038.84,0.2,51.942
CA-2015-130883,2015-09-26,2015-10-02,Tracy Blumstein,Consumer,West,Easy-staple paper,Office Supplies,Paper,5,141.76,0.2,47.844
CA-2015-130883,2015-09-26,2015-10-02,Tracy Blumstein,Consumer,West,Microsoft Arc Touch Mouse,Technology,Accessories,5,239.8,0.2,47.96
CA-2015-130883,2015-09-26,2015-10-02,Tracy Blumstein,Consumer,West,Xerox 216,Office Supplies,Paper,6,31.104,0.2,10.8864
CA-2016-112697,2016-12-18,2016-12-20,Alan Haines,Corporate,South,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,7,254.058,0.7,-169.372
CA-2016-112697,2016-12-18,2016-12-20,Alan Haines,Corporate,South,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,2,194.528,0.2,24.316
CA-2016-112697,2016-12-18,2016-12-20,Alan Haines,Corporate,South,Premier Automatic Letter Opener,Office Supplies,Supplies,5,961.48,0.2,-204.3145
CA-2016-110772,2016-11-20,2016-11-24,Nick Zandusky,Home Office,East,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,7,19.096,0.2,6.6836
CA-2016-110772,2016-11-20,2016-11-24,Nick Zandusky,Home Office,East,Avery 512,Office Supplies,Labels,8,18.496,0.2,6.2424
CA-2016-110772,2016-11-20,2016-11-24,Nick Zandusky,Home Office,East,Logitech Wireless Gaming Headset G930,Technology,Accessories,2,255.984,0.2,54.3966
CA-2016-110772,2016-11-20,2016-11-24,Nick Zandusky,Home Office,East,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,3,86.97,0.5,-48.7032
CA-2014-111451,2014-12-26,2014-12-28,Kelly Lampkin,Corporate,West,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,8,300.416,0.2,78.8592
CA-2014-111451,2014-12-26,2014-12-28,Kelly Lampkin,Corporate,West,Global Deluxe Office Fabric Chairs,Furniture,Chairs,3,230.352,0.2,20.1558
